Centro;Almacen;Material;St.Valorad;UM;St.traslad;UM;Desc.Mat.;Jer.Prod.;Lote;Creacion;UltimaMod;Periodo;Mes;NºPiezas;NºPaquete;Certifica
TMT1;0055;000000000001619235;2,501;M3;0,000;;TRU UL C2 2135x1220x15/1RA/TA63;MAMDFMDF01MF010564;3124223479;07-09-2026;00000000;2026;9;64,02;1,02;No certificado
TMT1;0055;000000000001619235;2,501;M3;0,000;;TRU UL C2 2135x1220x15/1RA/TA63;MAMDFMDF01MF010564;3124223480;04-09-2026;00000000;2026;9;64,02;1,02;No certificado
TMT1;0055;000000000001619235;2,501;M3;0,000;;TRU UL C2 2135x1220x15/1RA/TA63;MAMDFMDF01MF010564;3124223481;04-09-2026;00000000;2026;9;64,02;1,02;No certificado
TMT1;0055;000000000001619235;2,501;M3;0,000;;TRU UL C2 2135x1220x15/1RA/TA63;MAMDFMDF01MF010564;3124223501;07-09-2026;00000000;2026;9;64,02;1,02;No certificado
TMT1;0055;000000000001619235;2,501;M3;0,000;;TRU UL C2 2135x1220x15/1RA/TA63;MAMDFMDF01MF010564;3124223502;07-09-2026;00000000;2026;9;64,02;1,02;No certificado
TMT1;0055;000000000001619235;2,501;M3;0,000;;TRU UL C2 2135x1220x15/1RA/TA63;MAMDFMDF01MF010564;3124223503;07-09-2026;00000000;2026;9;64,02;1,02;No certificado
TMT1;0055;000000000001619235;2,501;M3;0,000;;TRU UL C2 2135x1220x15/1RA/TA63;MAMDFMDF01MF010564;3124223504;04-09-2026;00000000;2026;9;64,02;1,02;No certificado
TMT1;0055;000000000001619235;2,501;M3;0,000;;TRU UL C2 2135x1220x15/1RA/TA63;MAMDFMDF01MF010564;3124223528;07-09-2026;00000000;2026;9;64,02;1,02;No certificado
TMT1;0055;000000000001619235;2,501;M3;0,000;;TRU UL C2 2135x1220x15/1RA/TA63;MAMDFMDF01MF010564;3124223530;07-09-2026;00000000;2026;9;64,02;1,02;No certificado
TMT1;0055;000000000001619235;2,501;M3;0,000;;TRU UL C2 2135x1220x15/1RA/TA63;MAMDFMDF01MF010564;3124223532;07-09-2026;00000000;2026;9;64,02;1,02;No certificado
TMT1;0055;000000000001619235;2,501;M3;0,000;;TRU UL C2 2135x1220x15/1RA/TA63;MAMDFMDF01MF010564;3124223533;07-09-2026;00000000;2026;9;64,02;1,02;No certificado
TMT1;0055;000000000001619235;2,501;M3;0,000;;TRU UL C2 2135x1220x15/1RA/TA63;MAMDFMDF01MF010564;3124223547;07-09-2026;00000000;2026;9;64,02;1,02;No certificado
TMT1;0055;000000000001619235;2,501;M3;0,000;;TRU UL C2 2135x1220x15/1RA/TA63;MAMDFMDF01MF010564;3124223548;07-09-2026;00000000;2026;9;64,02;1,02;No certificado
TMT1;0055;000000000001619237;0,066;M3;0,000;;TRU UL C2 3050x1220x18/1RA/TA54;MAMDFMDF01MF010384;3123821133;09-06-2026;00000000;2026;6;0,99;0,02;No certificado
TMT1;0055;000000000001630154;2,180;M3;0,000;;TRU UL C2 S/F 4570x1220x17/1RA/TA54;MAMDFMDF01MF011255;3124168366;06-08-2026;00000000;2026;8;23,00;0,43;No certificado
TMT1;0055;000000000001636605;2,590;M3;0,000;;TRU UL C2 S/F 4880x1220x29/1RA/TA30;MAMDFMDF01MF010398;3124048681;25-03-2026;00000000;2026;5;15,00;0,50;No certificado
TMT1;0055;000000000001643189;0,295;M3;0,000;;TRU UL C2 S/F4475x1220x18/1RA/TA54L2;MAMDFMDF01MF011214;3124057562;28-07-2026;00000000;2026;7;3,00;0,06;No certificado
TMT1;0055;000000000001645163;4,593;M3;0,000;;TRU UL C2 S/F 5185x1220x22/1RA/TA44;MAMDFMDF01MF011213;3123726030;05-05-2025;00000000;2025;10;33,01;4,59;No certificado
TMT1;0055;000000000001645163;6,123;M3;0,000;;TRU UL C2 S/F 5185x1220x22/1RA/TA44;MAMDFMDF01MF011213;3124171293;20-08-2026;00000000;2026;8;44,00;6,12;No certificado
TMT1;0055;000000000001645163;6,123;M3;0,000;;TRU UL C2 S/F 5185x1220x22/1RA/TA44;MAMDFMDF01MF011213;3124171294;20-08-2026;00000000;2026;8;44,00;6,12;No certificado
TMT1;0055;000000000001645163;6,123;M3;0,000;;TRU UL C2 S/F 5185x1220x22/1RA/TA44;MAMDFMDF01MF011213;3124171298;20-08-2026;00000000;2026;8;44,00;6,12;No certificado
TMT1;0055;000000000001645163;6,123;M3;0,000;;TRU UL C2 S/F 5185x1220x22/1RA/TA44;MAMDFMDF01MF011213;3124171300;20-08-2026;00000000;2026;8;44,00;6,12;No certificado
TMT1;0055;000000000001645163;6,123;M3;0,000;;TRU UL C2 S/F 5185x1220x22/1RA/TA44;MAMDFMDF01MF011213;3124171304;20-08-2026;00000000;2026;8;44,00;6,12;No certificado
TMT1;0055;000000000001645163;6,123;M3;0,000;;TRU UL C2 S/F 5185x1220x22/1RA/TA44;MAMDFMDF01MF011213;3124171305;20-08-2026;00000000;2026;8;44,00;6,12;No certificado
TMT1;0055;000000000001645163;1,670;M3;0,000;;TRU UL C2 S/F 5185x1220x22/1RA/TA44;MAMDFMDF01MF011213;3124171315;14-07-2026;00000000;2026;8;12,00;1,67;No certificado
TMT1;0055;000000000001645163;6,123;M3;0,000;;TRU UL C2 S/F 5185x1220x22/1RA/TA44;MAMDFMDF01MF011213;3124171316;20-08-2026;00000000;2026;8;44,00;6,12;No certificado
TMT1;0055;000000000001645163;6,123;M3;0,000;;TRU UL C2 S/F 5185x1220x22/1RA/TA44;MAMDFMDF01MF011213;3124171322;20-08-2026;00000000;2026;8;44,00;6,12;No certificado
TMT1;0055;000000000001735661;4,939;M3;0,000;;TRU UL C2 4270x1220x12/1RA/TA79;MAMDFMDF01MF010392;3124220593;04-09-2026;00000000;2026;9;79,00;1,00;No certificado
TMT1;0055;000000000001735661;4,939;M3;0,000;;TRU UL C2 4270x1220x12/1RA/TA79;MAMDFMDF01MF010392;3124220594;04-09-2026;00000000;2026;9;79,00;1,00;No certificado
TMT1;0055;000000000001757700;0,117;M3;0,000;;TRU UL C2 4880x1220x20/1RA/TA48;MAMDFMDF01MF010335;3124044471;17-02-2026;00000000;2026;4;0,98;0,02;No certificado
TMT1;0055;000000000001759243;2,149;M3;0,000;;TRU LI C2 S/F 2135x1220x15/1RA/TA64;MAMDFMDF01MF011741;3124216530;03-09-2026;00000000;2026;9;54,99;0,86;No certificado
TMT1;0055;000000000001759243;2,149;M3;0,000;;TRU LI C2 S/F 2135x1220x15/1RA/TA64;MAMDFMDF01MF011741;3124216532;03-09-2026;00000000;2026;9;54,99;0,86;No certificado
TMT1;0055;000000000001762761;0,448;M3;0,000;;TRU UL C2 2160X1524X17/1RA/TA64;MAMDFMDF01MF011743;3123740255;08-09-2025;00000000;2025;9;8,00;0,45;No certificado
TMT1;0055;000000000001764691;2,325;M3;0,000;;TRU ST C2 S/F 2076x1220x17/1RA/TA54;MAMDFMDF01MF011748;3124078488;11-04-2026;00000000;2026;4;54,00;2,33;No certificado
TMT1;0055;000000000001764691;1,636;M3;0,000;;TRU ST C2 S/F 2076x1220x17/1RA/TA54;MAMDFMDF01MF011748;3124078489;11-04-2026;00000000;2026;4;38,00;1,64;No certificado
TMT1;0055;000000000001764691;1,722;M3;0,000;;TRU ST C2 S/F 2076x1220x17/1RA/TA54;MAMDFMDF01MF011748;3124078490;11-04-2026;00000000;2026;5;39,99;1,72;No certificado
TMT1;0055;000000000001764691;0,517;M3;0,000;;TRU ST C2 S/F 2076x1220x17/1RA/TA54;MAMDFMDF01MF011748;3124078491;13-08-2026;00000000;2026;8;12,01;0,52;No certificado
TMT1;0055;000000000001764691;2,325;M3;0,000;;TRU ST C2 S/F 2076x1220x17/1RA/TA54;MAMDFMDF01MF011748;3124078492;12-08-2026;00000000;2026;8;54,00;2,33;No certificado
TMT1;0055;000000000001764692;0,669;M3;0,000;;TRU ST C2 S/F 2482x1220x17/1RA/TA54;MAMDFMDF01MF011749;3123845807;16-09-2025;00000000;2026;3;12,99;0,67;No certificado
TMT1;0055;000000000001764692;2,780;M3;0,000;;TRU ST C2 S/F 2482x1220x17/1RA/TA54;MAMDFMDF01MF011749;3124078446;12-08-2026;00000000;2026;8;54,00;2,78;No certificado
TMT1;0055;000000000001764692;1,236;M3;0,000;;TRU ST C2 S/F 2482x1220x17/1RA/TA54;MAMDFMDF01MF011749;3124078449;12-08-2026;00000000;2026;8;24,01;1,24;No certificado
TMT1;0055;000000000001790259;2,119;M3;0,000;;TRU UL C2 S/F 2185x1220x15/1RA/TA64;MAMDFMDF01MF011216;3124164663;07-08-2026;00000000;2026;8;53,00;0,83;No certificado
TMT1;0055;000000000001790259;2,559;M3;0,000;;TRU UL C2 S/F 2185x1220x15/1RA/TA64;MAMDFMDF01MF011216;3124222407;07-09-2026;00000000;2026;9;64,00;1,00;No certificado
TMT1;0055;000000000001790259;2,559;M3;0,000;;TRU UL C2 S/F 2185x1220x15/1RA/TA64;MAMDFMDF01MF011216;3124222408;07-09-2026;00000000;2026;9;64,00;1,00;No certificado
TMT1;0055;000000000001790259;2,559;M3;0,000;;TRU UL C2 S/F 2185x1220x15/1RA/TA64;MAMDFMDF01MF011216;3124222422;07-09-2026;00000000;2026;9;64,00;1,00;No certificado
TMT1;0055;000000000001790259;1,080;M3;0,000;;TRU UL C2 S/F 2185x1220x15/1RA/TA64;MAMDFMDF01MF011216;3124222426;07-09-2026;00000000;2026;9;27,01;0,42;No certificado
TMT1;0055;000000000001790259;1,080;M3;0,000;;TRU UL C2 S/F 2185x1220x15/1RA/TA64;MAMDFMDF01MF011216;3124222427;07-09-2026;00000000;2026;9;27,01;0,42;No certificado
TMT1;0055;000000000001790259;2,559;M3;0,000;;TRU UL C2 S/F 2185x1220x15/1RA/TA64;MAMDFMDF01MF011216;3124223854;04-09-2026;00000000;2026;9;64,00;1,00;No certificado
TMT1;0055;000000000001790259;0,240;M3;0,000;;TRU UL C2 S/F 2185x1220x15/1RA/TA64;MAMDFMDF01MF011216;3124223870;04-09-2026;00000000;2026;9;6,00;0,09;No certificado
TMT1;0055;000000000001790263;0,712;M3;0,000;;TRU UL C2 S/F 2160x1220x15/1RA/TA64;MAMDFMDF01MF011216;3124177800;18-08-2026;00000000;2026;8;18,01;0,28;No certificado
TMT1;0055;000000000001790263;1,977;M3;0,000;;TRU UL C2 S/F 2160x1220x15/1RA/TA64;MAMDFMDF01MF011216;3124177803;01-09-2026;00000000;2026;9;50,01;0,78;No certificado
TMT1;0055;000000000001790263;1,107;M3;0,000;;TRU UL C2 S/F 2160x1220x15/1RA/TA64;MAMDFMDF01MF011216;3124177831;12-08-2026;00000000;2026;8;28,00;0,44;No certificado
TMT1;0055;000000000001790263;0,791;M3;0,000;;TRU UL C2 S/F 2160x1220x15/1RA/TA64;MAMDFMDF01MF011216;3124177843;14-08-2026;00000000;2026;8;20,01;0,31;No certificado
TMT1;0055;000000000001790263;0,632;M3;0,000;;TRU UL C2 S/F 2160x1220x15/1RA/TA64;MAMDFMDF01MF011216;3124177852;06-08-2026;00000000;2026;8;15,99;0,25;No certificado
TMT1;0055;000000000001790263;2,530;M3;0,000;;TRU UL C2 S/F 2160x1220x15/1RA/TA64;MAMDFMDF01MF011216;3124214592;10-09-2026;00000000;2026;9;64,00;1,00;No certificado
TMT1;0055;000000000001790263;2,530;M3;0,000;;TRU UL C2 S/F 2160x1220x15/1RA/TA64;MAMDFMDF01MF011216;3124214615;10-09-2026;00000000;2026;9;64,00;1,00;No certificado
TMT1;0055;000000000001790263;2,530;M3;0,000;;TRU UL C2 S/F 2160x1220x15/1RA/TA64;MAMDFMDF01MF011216;3124214624;10-09-2026;00000000;2026;9;64,00;1,00;No certificado
TMT1;0055;000000000001790263;2,530;M3;0,000;;TRU UL C2 S/F 2160x1220x15/1RA/TA64;MAMDFMDF01MF011216;3124214698;10-09-2026;00000000;2026;9;64,00;1,00;No certificado
TMT1;0055;000000000001790263;2,530;M3;0,000;;TRU UL C2 S/F 2160x1220x15/1RA/TA64;MAMDFMDF01MF011216;3124214701;10-09-2026;00000000;2026;9;64,00;1,00;No certificado
TMT1;0055;000000000001790263;2,530;M3;0,000;;TRU UL C2 S/F 2160x1220x15/1RA/TA64;MAMDFMDF01MF011216;3124214725;10-09-2026;00000000;2026;9;64,00;1,00;No certificado
TMT1;0055;000000000001790263;2,530;M3;0,000;;TRU UL C2 S/F 2160x1220x15/1RA/TA64;MAMDFMDF01MF011216;3124214735;10-09-2026;00000000;2026;9;64,00;1,00;No certificado
TMT1;0055;000000000001790264;0,055;M3;0,000;;TRU UL C2 S/F 3050x1220x15/1RA/TA64;MAMDFMDF01MF010384;3123743984;18-12-2025;00000000;2026;5;0,99;0,02;No certificado
TMT1;0055;000000000001790267;1,027;M3;0,000;;TRU LI 2440x1220x15/1RA/TA62;MAMDFMDF01MF010039;3124219246;31-08-2026;00000000;2026;8;23,00;0,37;No certificado
TMT1;0055;000000000001796945;0,088;M3;0,000;;TRU UL C2 S/F 3660x1220x20/1RA/TA50;MAMDFMDF01MF010387;3123913383;24-03-2026;00000000;2026;6;0,99;0,02;No certificado
TMT1;0055;000000000001796945;0,089;M3;0,000;;TRU UL C2 S/F 3660x1220x20/1RA/TA50;MAMDFMDF01MF010387;3123913386;09-04-2026;00000000;2026;8;1,00;0,02;No certificado
TMT1;0055;000000000001796945;2,322;M3;0,000;;TRU UL C2 S/F 3660x1220x20/1RA/TA50;MAMDFMDF01MF010387;3123913396;31-07-2026;00000000;2026;8;26,00;0,52;No certificado
TMT1;0055;000000000001796945;0,357;M3;0,000;;TRU UL C2 S/F 3660x1220x20/1RA/TA50;MAMDFMDF01MF010387;3124152504;12-06-2026;00000000;2026;6;4,00;0,08;No certificado
TMT1;0055;000000000001796945;4,465;M3;0,000;;TRU UL C2 S/F 3660x1220x20/1RA/TA50;MAMDFMDF01MF010387;3124191303;28-07-2026;00000000;2026;7;50,00;1,00;No certificado
TMT1;0055;000000000001796945;4,465;M3;0,000;;TRU UL C2 S/F 3660x1220x20/1RA/TA50;MAMDFMDF01MF010387;3124191307;28-07-2026;00000000;2026;8;50,00;1,00;No certificado
TMT1;0055;000000000001849508;5,889;M3;0,000;;TRU UL C2 S/F 5185x1220x19/1RA/TA49;MAMDFMDF01MF011213;3124220107;09-09-2026;00000000;2026;9;49,00;1,00;No certificado
TMT1;0055;000000000001849508;5,889;M3;0,000;;TRU UL C2 S/F 5185x1220x19/1RA/TA49;MAMDFMDF01MF011213;3124220121;26-08-2026;00000000;2026;9;49,00;1,00;No certificado
TMT1;0055;000000000001849509;5,543;M3;0,000;;TRU UL C2 S/F 4880x1220x19/1RA/TA49;MAMDFMDF01MF010397;3124219738;09-09-2026;00000000;2026;9;49,00;1,00;No certificado
TMT1;0055;000000000001849509;5,543;M3;0,000;;TRU UL C2 S/F 4880x1220x19/1RA/TA49;MAMDFMDF01MF010397;3124219760;09-09-2026;00000000;2026;9;49,00;1,00;No certificado
TMT1;0055;000000000001849509;5,543;M3;0,000;;TRU UL C2 S/F 4880x1220x19/1RA/TA49;MAMDFMDF01MF010397;3124219777;03-09-2026;00000000;2026;9;49,00;1,00;No certificado
TMT1;0055;000000000001849509;5,543;M3;0,000;;TRU UL C2 S/F 4880x1220x19/1RA/TA49;MAMDFMDF01MF010397;3124220056;02-09-2026;00000000;2026;9;49,00;1,00;No certificado
TMT1;0055;000000000001858380;3,055;M3;0,000;;TRU UL C2 S/F 2592x1220x14/1RA/TA69;MAMDFMDF01MF011207;3124228462;09-09-2026;00000000;2026;9;69,00;1,00;No certificado
TMT1;0055;000000000001858380;3,055;M3;0,000;;TRU UL C2 S/F 2592x1220x14/1RA/TA69;MAMDFMDF01MF011207;3124228463;09-09-2026;00000000;2026;9;69,00;1,00;No certificado
TMT1;0055;000000000001858380;3,055;M3;0,000;;TRU UL C2 S/F 2592x1220x14/1RA/TA69;MAMDFMDF01MF011207;3124228468;09-09-2026;00000000;2026;9;69,00;1,00;No certificado
